genes	SRR1278968_counts.txt SRR1278969_counts.txt SRR1278970_counts.txt SRR1278971_counts.txt SRR1278972_counts.txt SRR1278973_counts.txt
CPAR2_701250 0 0 1 0 3 1
CPAR2_701260 14 27 24 25 42 31
CPAR2_701270 0 0 0 0 0 0
CPAR2_701280 1 0 1 8 20 8
CPAR2_701290 0 0 0 2 0 1
CPAR2_701300 0 0 0 5 1 2
CPAR2_701310 2 2 1 0 3 3
CPAR2_701320 0 0 0 0 0 1
CPAR2_701330 0 1 1 0 0 0
CPAR2_701340 0 0 1 1 0 0
CPAR2_701350 0 0 0 0 1 0
CPAR2_701360 0 2 1 6 6 3
CPAR2_701370 3 1 0 21 16 4
CPAR2_701380 1 1 0 2 0 0
CPAR2_701390 0 0 0 0 1 0
CPAR2_701400 0 0 0 0 0 0
CPAR2_701410 0 0 0 3 1 2
CPAR2_701420 31 24 36 6 14 3
CPAR2_701430 0 0 0 0 3 3
CPAR2_701440 0 0 1 0 1 0
CPAR2_701460 0 0 0 2 5 1
CPAR2_701470 0 0 0 0 0 0
CPAR2_701480 0 0 0 0 0 0
CPAR2_701490 0 0 0 3 6 3
CPAR2_701500 14 12 23 50 34 25
CPAR2_701510 0 0 0 0 1 0
CPAR2_701520 2 1 1 23 30 16
CPAR2_701530 0 1 0 0 1 0
CPAR2_701540 157973 150803 158665 130572 96931 55491
CPAR2_701560 236 88 274 5 1 1
CPAR2_701570 38320 48479 39024 19534 8986 6724
CPAR2_701580 0 0 0 0 0 0
CPAR2_701590 0 0 0 2 2 0
CPAR2_701620 2 1 1 21 34 17
CPAR2_701630 497 427 419 199 451 423
CPAR2_701640 1 0 2 29 45 26
CPAR2_701650 0 0 0 0 0 0
CPAR2_701660 0 0 0 0 0 0
CPAR2_701670 0 0 0 11 7 4
CPAR2_701680 0 1 0 6 1 1
CPAR2_701690 1 1 1 4 4 3
CPAR2_701700 0 4 4 13 17 17
CPAR2_701710 2 0 0 0 1 0
CPAR2_701720 0 0 0 0 0 0
CPAR2_701730 0 0 1 1 1 1
CPAR2_701740 0 0 0 1 0 1
CPAR2_701750 13 31 40 51 53 28
CPAR2_701760 0 0 0 0 0 0
CPAR2_701770 0 0 0 0 0 0
CPAR2_701780 0 0 0 0 0 0
CPAR2_701790 3 3 3 5 6 0
CPAR2_701800 0 1 0 0 2 0
CPAR2_701810 3 2 2 13 13 3
CPAR2_701820 0 0 0 0 0 0
CPAR2_701830 2 3 2 0 0 0
CPAR2_701840 0 0 0 0 0 0
CPAR2_701850 0 0 1 0 0 1
CPAR2_701860 0 0 0 0 0 0
CPAR2_701870 2 1 3 0 3 2
CPAR2_701880 0 0 0 3 4 2
CPAR2_701890 0 0 0 0 0 0
CPAR2_701900 3 0 6 4 2 3
CPAR2_701910 0 1 0 7 33 15
CPAR2_701920 0 1 0 2 4 0
CPAR2_701930 0 2 3 3 2 1
CPAR2_701940 22 31 17 14 30 30
CPAR2_701950 0 0 0 0 0 0
CPAR2_701960 0 0 0 0 0 0
CPAR2_701970 244 249 274 562 672 456
CPAR2_701980 0 0 0 0 0 0
CPAR2_701990 0 0 0 0 0 0
CPAR2_702000 0 0 0 4 3 2
CPAR2_702010 0 0 0 1 0 0
CPAR2_702020 0 0 0 1 0 0
CPAR2_702030 0 0 0 0 4 2
CPAR2_702040 3 0 0 3 1 4
CPAR2_702050 0 0 0 0 0 0
CPAR2_702060 0 0 0 0 0 0
CPAR2_702070 0 0 0 1 0 0
CPAR2_702080 0 1 0 0 2 1
CPAR2_702090 0 0 0 1 0 0
CPAR2_702100 0 0 0 0 0 0
CPAR2_702110 1 4 4 11 12 18
CPAR2_702120 0 0 0 6 14 19
CPAR2_702130 154 114 110 100 136 107
CPAR2_702140 0 0 0 1 0 1
CPAR2_702150 1 0 0 1 0 0
CPAR2_702160 0 0 0 0 0 0
CPAR2_702170 0 1 2 47 34 21
CPAR2_702180 106 105 139 71 97 63
CPAR2_702190 1 1 0 2 7 4
CPAR2_702200 0 0 1 0 1 0
CPAR2_702210 0 0 0 0 1 0
CPAR2_702220 0 0 0 1 0 0
CPAR2_702230 0 0 0 0 0 1
CPAR2_702240 0 1 0 0 0 0
CPAR2_702250 2 1 0 3 5 3
CPAR2_702260 0 1 0 0 1 1
CPAR2_702280 0 0 0 2 2 0
CPAR2_702290 0 0 0 0 0 0
CPAR2_702300 8 6 7 77 128 69
CPAR2_702310 0 0 0 0 1 0
CPAR2_702320 0 0 0 0 0 0
CPAR2_702330 0 4 2 10 1 1
CPAR2_702340 0 1 1 5 5 9
CPAR2_702350 0 0 3 1 2 1
CPAR2_702360 0 0 1 0 0 0
CPAR2_702370 0 0 0 0 2 3
CPAR2_702380 0 0 0 0 0 2
CPAR2_702390 0 0 0 1 0 0
CPAR2_702400 0 0 0 0 0 0
CPAR2_702410 13 10 9 10 18 14
CPAR2_702420 0 0 0 0 0 0
CPAR2_702430 0 0 0 0 1 2
CPAR2_702440 0 0 0 0 0 0
CPAR2_702450 9 1 2 0 2 0
CPAR2_702460 1 4 1 1 4 2
CPAR2_702470 0 0 0 0 0 0
CPAR2_702480 0 0 0 0 0 0
CPAR2_702490 0 0 0 0 1 0
CPAR2_702500 0 0 0 0 2 2
CPAR2_702510 0 0 0 0 1 0
CPAR2_702520 0 0 0 0 0 0
CPAR2_702530 1 0 0 0 0 1
CPAR2_702540 0 0 0 0 0 0
CPAR2_702550 3 2 0 3 1 0
CPAR2_702560 0 0 0 0 0 0
CPAR2_702570 0 0 0 17 4 2
CPAR2_702580 0 0 0 1 0 0
CPAR2_702590 0 0 0 0 0 0
CPAR2_702600 0 0 0 0 0 0
CPAR2_702610 0 0 0 0 10 4
CPAR2_702620 0 0 1 0 0 0
CPAR2_702630 0 0 0 0 0 0
CPAR2_702640 0 0 0 4 2 2
CPAR2_702650 0 0 0 0 0 0
CPAR2_702660 0 0 0 0 0 0
CPAR2_702670 0 0 0 0 0 0
CPAR2_702680 1 0 0 1 1 1
CPAR2_702690 55 50 51 25 32 40
CPAR2_702700 0 1 1 1 5 0
CPAR2_702710 0 0 0 0 0 0
CPAR2_702720 0 0 0 0 0 0
CPAR2_702730 0 3 2 0 0 0
CPAR2_702740 0 0 0 1 0 0
CPAR2_702750 0 0 0 2 0 1
CPAR2_702760 0 0 0 0 0 1
CPAR2_702770 3 2 5 3 2 1
CPAR2_702780 0 0 0 9 9 3
CPAR2_702790 2 1 3 12 8 7
CPAR2_702800 0 0 0 27 13 9
CPAR2_702810 1 4 2 12 16 23
CPAR2_702820 0 0 0 3 1 1
CPAR2_702830 0 0 1 0 0 0
CPAR2_702840 242 214 236 333 487 398
CPAR2_702850 0 0 0 1 0 0
CPAR2_702860 0 0 0 0 0 0
CPAR2_702870 0 2 1 0 0 0
CPAR2_702880 0 0 0 0 0 0
CPAR2_702890 0 0 2 1 1 0
CPAR2_702900 0 0 0 0 0 0
CPAR2_702910 1 4 1 25 16 15
CPAR2_702920 2 1 1 4 7 1
CPAR2_702930 1 1 1 0 0 1
CPAR2_702940 0 1 0 1 4 1
CPAR2_702950 1 1 1 0 3 2
CPAR2_702960 0 0 2 2 2 4
CPAR2_702970 0 1 0 0 0 0
CPAR2_702980 0 0 1 0 1 0
CPAR2_702990 3 3 1 4 4 6
CPAR2_703000 4 2 0 5 2 2
CPAR2_703010 0 0 0 5 2 1
CPAR2_703020 0 0 0 0 0 0
CPAR2_703030 0 0 1 2 1 3
CPAR2_703040 2 2 2 9 17 6
CPAR2_703050 1 0 0 4 0 2
CPAR2_703060 2 1 0 12 17 3
CPAR2_703070 0 0 0 0 0 0
CPAR2_703080 2 5 0 3 4 1
CPAR2_703090 0 0 0 0 0 1
CPAR2_703100 7 2 2 3 3 1
CPAR2_703110 1 1 2 0 2 4
CPAR2_703120 2 0 1 32 45 25
CPAR2_703130 0 0 0 1 0 0
CPAR2_703140 0 0 0 1 5 4
CPAR2_703150 0 0 0 0 0 0
CPAR2_703160 0 0 0 0 0 0
CPAR2_703170 0 0 0 0 2 2
CPAR2_703180 7 5 9 9 4 2
CPAR2_703190 60 71 66 204 257 174
CPAR2_703200 10 3 4 37 38 23
CPAR2_703210 5 11 10 3 10 8
CPAR2_703220 0 0 0 61 56 36
CPAR2_703230 2 5 5 4 5 1
CPAR2_703240 5 5 5 7 12 25
CPAR2_703250 0 1 0 0 1 1
CPAR2_703260 0 1 0 2 2 0
CPAR2_703270 0 0 0 1 0 3
CPAR2_703280 0 1 1 2 2 0
CPAR2_703290 1 1 0 12 17 12
CPAR2_703300 2 0 0 1 0 0
CPAR2_703310 25 16 16 53 15 5
CPAR2_703320 1 0 0 14 21 3
CPAR2_703330 0 1 2 5 10 1
CPAR2_703340 0 0 0 10 7 4
CPAR2_703350 30 27 19 49 38 31
CPAR2_703360 0 0 0 1 1 0
CPAR2_703370 1 3 2 5 5 7
CPAR2_703380 1 1 1 8 5 5
CPAR2_703390 0 0 1 3 1 0
CPAR2_703400 6 4 1 3 11 10
CPAR2_703410 1 0 0 1 0 0
CPAR2_703420 8 15 13 23 51 29
CPAR2_703430 0 0 0 0 0 0
CPAR2_703440 1 2 2 1 1 1
CPAR2_703450 0 0 0 4 4 2
CPAR2_703460 2 0 0 0 1 2
CPAR2_703470 0 0 0 0 2 1
CPAR2_703480 0 0 1 0 3 0
CPAR2_703490 15 9 14 34 37 28
CPAR2_703500 0 0 0 2 0 0
CPAR2_703510 0 1 1 8 14 3
CPAR2_703520 0 0 1 0 0 0
CPAR2_703530 1 8 11 2 5 3
CPAR2_703540 0 0 0 0 0 0
CPAR2_703550 1 0 0 0 1 1
CPAR2_703560 2 2 0 12 14 15
CPAR2_703570 0 0 0 0 0 0
CPAR2_703580 1 1 2 1 0 0
CPAR2_703590 0 0 0 0 0 0
CPAR2_703600 21 25 11 24 36 20
CPAR2_703610 1 0 0 2 6 2
CPAR2_703620 1 0 0 3 2 0
CPAR2_703630 9 12 10 25 54 19
CPAR2_703640 0 1 1 0 0 2
CPAR2_703650 4 2 0 4 3 1
CPAR2_703660 0 0 0 0 0 0
CPAR2_703670 0 0 0 0 0 0
CPAR2_703680 0 2 0 3 1 1
CPAR2_703690 1 0 0 0 1 0
CPAR2_703700 121 162 140 1148 926 625
CPAR2_703710 0 0 0 0 0 1
CPAR2_703720 0 0 0 2 0 1
CPAR2_703730 2 6 3 19 24 10
CPAR2_703740 0 0 0 0 2 0
CPAR2_703750 0 0 0 0 0 0
CPAR2_703760 32 32 33 191 237 175
CPAR2_703770 0 0 0 0 2 0
CPAR2_703780 0 0 1 0 0 0
CPAR2_703790 0 0 0 1 0 0
CPAR2_703800 106 110 81 267 344 260
CPAR2_703810 0 0 0 0 0 0
CPAR2_703820 0 0 0 1 2 0
CPAR2_703830 1 1 0 0 0 0
CPAR2_703840 0 0 0 0 0 0
CPAR2_703850 0 0 0 0 0 0
CPAR2_703860 0 0 0 1 2 2
CPAR2_703870 3 4 1 19 6 6
CPAR2_703880 0 3 0 5 6 1
CPAR2_703890 0 0 0 1 0 1
CPAR2_703900 0 0 0 0 0 0
CPAR2_703910 0 0 0 0 0 0
CPAR2_703920 0 2 0 0 1 2
CPAR2_703930 0 0 0 0 0 0
CPAR2_703940 0 0 0 0 0 0
CPAR2_703950 0 1 0 0 0 1
CPAR2_703960 0 0 0 6 4 0
CPAR2_703970 0 0 0 2 4 2
CPAR2_703980 0 0 0 0 0 0
CPAR2_704000 0 0 1 0 2 0
CPAR2_704010 1 1 0 2 7 0
CPAR2_704020 0 0 0 2 1 0
CPAR2_704030 0 2 2 3 0 1
CPAR2_704040 0 0 0 0 0 0
CPAR2_704050 0 0 0 0 2 0
CPAR2_704060 0 0 0 1 0 1
CPAR2_704070 0 0 0 6 0 2
CPAR2_704080 4 8 6 2 1 0
CPAR2_704090 1 1 0 1 0 2
CPAR2_704100 0 0 0 0 0 0
CPAR2_704110 1 0 0 1 2 1
CPAR2_704120 0 0 0 1 1 0
CPAR2_704130 2 2 2 2 7 3
CPAR2_704140 0 0 0 0 0 0
CPAR2_704150 0 1 1 1 0 0
CPAR2_704160 0 0 0 0 0 0
CPAR2_704170 0 0 0 0 1 1
CPAR2_704180 0 0 0 0 0 0
CPAR2_704190 0 0 0 0 1 0
CPAR2_704200 0 4 3 14 9 1
CPAR2_704210 0 1 0 2 0 1
CPAR2_704220 0 0 2 0 2 1
CPAR2_704230 4 0 1 2 7 1
CPAR2_704240 0 2 1 8 5 6
CPAR2_704250 9 7 5 9 7 3
CPAR2_704260 0 0 0 2 0 0
CPAR2_704270 0 0 0 0 1 0
CPAR2_704280 0 1 0 2 1 0
CPAR2_704290 0 2 1 2 5 3
CPAR2_704300 407 326 303 443 564 382
CPAR2_704310 0 0 0 0 0 0
CPAR2_704320 0 0 0 0 1 0
CPAR2_704330 0 0 1 7 8 4
CPAR2_704340 0 0 0 0 0 1
CPAR2_704350 0 0 0 0 0 0
CPAR2_704360 0 0 2 0 2 0
CPAR2_704370 1 3 1 21 27 20
CPAR2_800010 0 0 0 2 1 2
CPAR2_800020 0 1 0 2 0 1
CPAR2_800030 4 0 4 28 37 23
CPAR2_800040 0 0 0 0 0 0
CPAR2_800050 8 8 10 20 31 14
CPAR2_800060 15 15 13 5 10 8
CPAR2_800070 1 0 1 2 1 5
CPAR2_800080 0 0 0 1 0 0
CPAR2_800090 2 1 4 16 14 6
CPAR2_800100 2 0 2 6 9 5
CPAR2_800110 0 0 0 0 0 0
CPAR2_800120 0 1 1 2 3 4
CPAR2_800130 83 70 82 277 324 283
CPAR2_800140 9 12 10 10 12 7
CPAR2_800150 4 5 6 5 3 5
CPAR2_800160 0 0 0 5 7 5
CPAR2_800170 0 0 0 2 0 1
CPAR2_800180 0 0 0 3 1 0
CPAR2_800190 3 0 1 166 132 51
CPAR2_800200 0 1 0 0 0 3
CPAR2_800210 0 1 0 3 2 7
CPAR2_800220 0 0 1 1 0 1
CPAR2_800230 483 509 519 2564 2046 1408
CPAR2_800240 5 6 5 63 92 133
CPAR2_800250 0 0 1 6 5 2
CPAR2_800260 0 0 0 0 0 0
CPAR2_800270 0 0 0 0 0 0
CPAR2_800280 0 2 2 0 0 0
CPAR2_800290 0 0 0 0 0 0
CPAR2_800300 0 0 0 1 0 0
CPAR2_800310 1 5 3 46 40 26
CPAR2_800320 1 1 0 1 1 1
CPAR2_800330 0 0 0 0 0 0
CPAR2_800340 0 0 0 0 1 0
CPAR2_800350 0 0 0 0 0 1
CPAR2_800360 0 0 0 0 0 0
CPAR2_800370 0 0 1 1 0 0
CPAR2_800380 0 0 0 0 0 0
CPAR2_800390 0 0 0 0 0 0
CPAR2_800400 0 0 0 0 1 1
CPAR2_800410 1 0 0 3 1 4
CPAR2_800420 2 1 2 19 11 10
CPAR2_800430 0 0 1 2 2 0
CPAR2_800440 1 2 0 0 1 3
CPAR2_800450 0 0 0 5 7 3
CPAR2_800460 2 0 0 9 17 20
CPAR2_800470 0 0 0 0 0 0
CPAR2_800480 0 0 0 0 0 0
CPAR2_800490 0 1 0 2 0 1
CPAR2_800500 0 0 0 0 0 0
CPAR2_800510 0 0 0 0 1 0
CPAR2_800520 0 0 0 0 1 0
CPAR2_800530 0 0 0 0 0 0
CPAR2_800540 0 0 1 0 0 0
CPAR2_800550 0 0 1 1 2 0
CPAR2_800560 2 1 6 8 9 6
CPAR2_800570 8 4 7 30 32 14
CPAR2_800580 0 0 0 0 0 0
CPAR2_800590 0 1 0 0 0 1
CPAR2_800600 2 1 0 1 1 0
CPAR2_800610 1 0 0 2 3 2
CPAR2_800620 1 0 0 2 2 0
CPAR2_800630 0 2 1 4 3 0
CPAR2_800640 0 0 0 2 0 0
CPAR2_800650 0 0 0 2 2 2
CPAR2_800660 1 0 0 1 3 0
CPAR2_800670 1 0 2 0 1 1
CPAR2_800680 0 0 0 1 0 2
CPAR2_800690 1 0 7 1 0 1
CPAR2_800700 4 0 0 13 10 15
CPAR2_800710 1 0 0 2 10 5
CPAR2_800720 0 0 0 4 2 9
CPAR2_800730 1 0 1 0 1 0
CPAR2_800740 1 2 0 0 0 1
CPAR2_800750 1 2 0 1 1 1
CPAR2_800760 15 30 34 33 18 11
CPAR2_800770 0 0 1 1 1 0
CPAR2_800780 0 0 0 0 0 0
CPAR2_800790 0 1 0 6 10 2
CPAR2_800800 0 0 0 0 0 0
CPAR2_800810 0 1 0 2 1 0
CPAR2_800820 6 6 6 12 20 10
CPAR2_800830 0 0 0 1 5 0
CPAR2_800840 0 0 0 1 1 2
CPAR2_800850 0 2 0 1 0 0
CPAR2_800860 31 24 32 38 42 53
CPAR2_800870 2 0 1 4 8 7
CPAR2_800880 0 1 1 0 1 1
CPAR2_800890 3 6 2 4 11 7
CPAR2_800900 0 1 0 1 0 0
CPAR2_800910 1 4 5 20 26 11
CPAR2_800920 0 0 0 0 0 0
CPAR2_800930 1 0 0 0 1 1
CPAR2_800940 0 0 0 0 0 1
CPAR2_800950 0 0 0 0 0 0
CPAR2_800960 0 0 0 34 30 12
CPAR2_800970 78 82 135 4 1 3
CPAR2_800980 0 0 0 0 0 0
CPAR2_800990 0 1 0 1 1 1
CPAR2_801000 3 1 2 3 10 10
CPAR2_801010 1 0 0 0 0 0
CPAR2_801020 0 0 0 0 0 0
CPAR2_801030 0 0 0 0 0 0
CPAR2_801040 0 0 0 0 0 0
CPAR2_801050 0 0 0 0 0 0
CPAR2_801060 0 0 0 1 1 2
CPAR2_801070 10 22 29 20 40 18
CPAR2_801080 0 0 2 45 43 18
CPAR2_801090 0 0 0 0 2 0
CPAR2_801100 0 0 0 6 4 9
CPAR2_801110 10 7 6 3 11 5
CPAR2_801120 0 0 0 1 0 2
CPAR2_801130 0 0 0 5 5 3
CPAR2_801140 0 0 0 6 1 1
CPAR2_801150 0 0 0 0 0 0
CPAR2_801160 1 0 0 0 0 1
CPAR2_801170 0 0 0 0 0 0
CPAR2_801180 0 0 0 5 0 3
CPAR2_801190 0 0 0 0 0 0
CPAR2_801200 0 0 1 1 1 0
CPAR2_801210 0 0 0 0 0 0
CPAR2_801220 0 0 0 5 2 3
CPAR2_801230 1 0 2 0 1 1
CPAR2_801240 0 0 2 2 9 3
CPAR2_801250 1 0 1 1 2 0
CPAR2_801260 31 41 52 59 67 45
CPAR2_801270 55 73 99 387 243 165
CPAR2_801280 56 63 52 172 186 126
CPAR2_801290 2 1 4 6 4 0
CPAR2_801300 0 0 0 0 0 1
CPAR2_801310 0 0 0 3 3 1
CPAR2_801320 0 0 0 0 0 0
CPAR2_801330 0 0 0 0 4 0
CPAR2_801340 1 2 3 20 13 11
CPAR2_801350 0 0 0 3 1 2
CPAR2_801360 0 3 2 11 11 7
CPAR2_801370 0 1 1 1 5 3
CPAR2_801380 0 0 0 0 0 0
CPAR2_801390 0 0 0 0 2 0
CPAR2_801400 0 0 0 0 0 0
CPAR2_801410 12 8 10 7 4 8
CPAR2_801420 0 1 0 0 0 0
CPAR2_801430 2 3 3 1 2 1
CPAR2_801440 0 0 0 0 0 1
CPAR2_801450 36 46 28 6 11 18
CPAR2_801460 0 0 0 0 0 0
CPAR2_801470 0 0 0 0 0 0
CPAR2_801480 7 5 6 7 6 4
CPAR2_801490 86 73 76 240 199 158
CPAR2_801500 6 13 11 71 59 32
CPAR2_801510 9 7 7 32 42 14
CPAR2_801520 0 0 0 1 0 0
CPAR2_801530 3 6 12 19 17 10
CPAR2_801540 1 0 0 1 1 2
CPAR2_801550 20 16 22 3 16 3
CPAR2_801560 245 220 207 416 633 446
CPAR2_801570 0 0 0 0 1 3
CPAR2_801580 0 0 0 0 0 0
CPAR2_801590 7 5 4 212 158 94
CPAR2_801600 4 5 2 3 1 0
CPAR2_801610 0 0 0 0 0 0
CPAR2_801620 0 0 0 0 1 0
CPAR2_801630 0 0 0 1 0 0
CPAR2_801640 0 0 0 0 0 0
CPAR2_801650 1 0 3 7 1 1
CPAR2_801655 0 0 0 0 0 0
CPAR2_801660 2 2 0 1 4 2
CPAR2_801670 1 0 0 3 17 5
CPAR2_801680 0 0 0 0 0 0
CPAR2_801690 7 7 10 22 11 13
CPAR2_801700 1 0 3 6 15 10
CPAR2_801710 0 0 0 0 1 0
CPAR2_801720 0 3 2 2 7 3
CPAR2_801730 5 4 2 6 8 4
CPAR2_801735 0 0 0 0 0 0
CPAR2_801740 0 0 0 0 0 0
CPAR2_801750 68 70 92 153 210 109
CPAR2_801760 1 5 1 13 9 7
CPAR2_801770 0 0 1 8 2 1
CPAR2_801780 0 0 0 1 1 1
CPAR2_801790 0 0 0 0 0 0
CPAR2_801800 3 0 0 6 5 3
CPAR2_801810 1 1 1 0 3 0
CPAR2_801820 228 256 300 198 98 78
CPAR2_801830 0 0 0 0 0 0
CPAR2_801840 0 0 0 0 0 0
CPAR2_801850 2 0 0 0 1 0
CPAR2_801860 3 2 5 6 13 9
CPAR2_801870 0 0 1 1 0 0
CPAR2_801880 0 0 0 0 0 0
CPAR2_801890 0 0 0 2 1 2
CPAR2_801900 0 1 1 7 10 20
CPAR2_801910 78 63 75 268 273 182
CPAR2_801920 0 0 0 5 4 4
CPAR2_801930 0 1 2 0 0 0
CPAR2_801940 1 0 2 9 16 12
CPAR2_801950 20 19 16 90 78 38
CPAR2_801960 16 15 31 2 6 2
CPAR2_801970 0 0 0 0 0 0
CPAR2_801980 0 0 0 0 7 2
CPAR2_801990 0 0 0 1 0 2
CPAR2_802000 5 0 5 4 7 11
CPAR2_802010 0 0 0 1 3 4
CPAR2_802020 0 0 0 1 0 0
CPAR2_802030 0 0 1 0 0 0
CPAR2_802040 1 0 0 5 5 5
CPAR2_802050 0 0 0 0 0 0
CPAR2_802060 25 21 18 17 23 24
CPAR2_802070 3 2 0 11 7 6
CPAR2_802080 0 1 0 3 8 2
CPAR2_802090 6 3 1 2 8 5
CPAR2_802100 0 0 0 0 0 0
CPAR2_802110 1 0 0 0 0 0
CPAR2_802120 0 2 1 3 2 0
CPAR2_802130 3 7 7 51 52 35
CPAR2_802140 1 0 2 1 0 0
CPAR2_802150 0 0 0 0 0 0
CPAR2_802160 0 0 0 0 0 0
CPAR2_802170 0 0 0 0 1 0
CPAR2_802180 0 0 0 1 0 1
CPAR2_802190 3 0 2 1 0 0
CPAR2_802200 0 0 0 1 0 0
CPAR2_802210 32 30 47 352 375 269
CPAR2_802220 0 0 0 0 0 0
CPAR2_802230 0 0 0 0 0 3
CPAR2_802240 0 0 2 12 2 2
CPAR2_802250 0 0 0 0 0 0
CPAR2_802260 0 0 0 6 2 5
CPAR2_802270 0 1 0 2 2 2
CPAR2_802280 11 7 7 43 50 22
CPAR2_802290 2 1 0 3 3 3
CPAR2_802300 0 2 3 5 16 16
CPAR2_802310 0 1 2 8 8 4
CPAR2_802320 0 0 0 0 0 0
CPAR2_802330 0 0 0 1 5 0
CPAR2_802340 0 0 1 2 1 2
CPAR2_802350 0 0 0 1 1 0
CPAR2_802360 0 0 0 1 0 0
CPAR2_802370 1 2 0 1 2 0
CPAR2_802380 0 0 0 1 1 1
CPAR2_802390 0 0 1 1 2 0
CPAR2_802400 0 0 0 0 0 0
CPAR2_802410 3 2 3 15 20 10
CPAR2_802420 0 0 1 5 12 2
CPAR2_802430 0 0 0 0 5 0
CPAR2_802440 1 1 0 3 8 3
CPAR2_802450 1 1 5 48 52 17
CPAR2_802460 0 0 0 0 0 1
CPAR2_802470 0 4 3 1 1 1
CPAR2_802480 0 0 0 0 0 0
CPAR2_802490 0 1 0 2 0 3
CPAR2_802500 14 12 11 98 43 29
CPAR2_802510 8 13 16 14 15 20
CPAR2_802520 0 0 0 0 0 0
CPAR2_802530 2 1 0 1 3 2
CPAR2_802540 18 18 23 21 35 17
CPAR2_802550 0 0 0 0 0 2
CPAR2_802560 0 0 1 0 1 0
CPAR2_802570 0 0 1 0 0 0
CPAR2_802580 0 1 0 0 0 0
CPAR2_802590 1 0 0 0 0 0
CPAR2_802600 283 241 134 85 163 151
CPAR2_802610 4 2 0 0 2 0
CPAR2_802620 0 1 0 0 0 2
CPAR2_802630 1 0 0 2 6 4
CPAR2_802640 0 0 0 0 1 0
CPAR2_802650 1 1 0 2 2 1
CPAR2_802660 2 1 0 4 7 6
CPAR2_802670 0 0 0 1 2 2
CPAR2_802680 0 0 0 0 1 0
CPAR2_802690 17 17 22 31 61 42
CPAR2_802700 0 1 1 0 0 0
CPAR2_802710 15 15 11 26 64 54
CPAR2_802720 0 0 0 2 3 4
CPAR2_802730 0 0 2 45 33 18
CPAR2_802740 0 0 0 0 1 0
CPAR2_802750 1 0 0 0 0 0
CPAR2_802760 1 0 0 1 0 0
CPAR2_802770 0 0 0 1 1 1
CPAR2_802780 0 1 0 0 1 0
CPAR2_802790 0 0 1 1 0 0
CPAR2_802800 0 0 0 0 0 0
CPAR2_802810 0 1 0 0 0 0
CPAR2_802820 2 4 4 31 17 7
CPAR2_802830 0 1 0 0 1 0
CPAR2_802840 12 11 6 33 39 8
CPAR2_802850 0 0 0 2 6 6
CPAR2_802860 0 0 0 0 0 0
CPAR2_802870 0 0 0 1 1 1
CPAR2_802880 1 0 0 1 1 0
CPAR2_802890 0 0 1 1 0 0
CPAR2_802900 0 0 0 1 1 1
CPAR2_802910 0 1 1 1 1 1
CPAR2_802920 0 0 0 0 0 1
CPAR2_802930 0 0 1 0 0 0
CPAR2_802940 28 43 39 45 88 76
CPAR2_802950 11 9 8 2 5 3
CPAR2_802960 0 0 0 2 3 0
CPAR2_802970 2 7 7 20 24 18
CPAR2_802980 0 0 0 0 0 0
CPAR2_802990 0 0 0 0 0 0
CPAR2_803010 1 0 0 2 3 2
CPAR2_803020 2 1 2 21 8 5
CPAR2_803030 32 34 41 15 2 1
CPAR2_803040 13 7 10 56 47 19
CPAR2_803050 0 0 0 2 1 2
CPAR2_803060 0 0 0 5 1 3
CPAR2_803070 0 0 0 0 1 0
CPAR2_803080 0 0 0 0 0 0
CPAR2_803090 0 0 0 0 0 1
CPAR2_803100 0 0 0 0 0 3
CPAR2_803110 0 0 0 0 0 0
CPAR2_803120 1 2 0 0 1 0
CPAR2_803130 0 0 0 0 2 0
CPAR2_803140 0 0 0 0 3 0
CPAR2_803150 0 0 0 0 0 0
CPAR2_803160 0 0 0 2 0 1
CPAR2_803170 0 0 0 0 2 2
CPAR2_803180 2 0 2 2 6 4
CPAR2_803190 1 0 0 0 3 0
CPAR2_803200 0 0 0 0 1 0
CPAR2_803210 1 0 0 0 1 2
CPAR2_803220 0 0 0 0 0 0
CPAR2_803230 1 3 0 0 1 0
CPAR2_803240 6 6 4 22 18 11
CPAR2_803245 0 0 0 0 0 0
CPAR2_803250 251 321 391 571 660 334
CPAR2_803260 0 0 1 12 11 2
CPAR2_803270 0 0 0 1 0 0
CPAR2_803280 0 0 0 2 3 1
CPAR2_803290 0 0 0 0 0 0
CPAR2_803300 0 0 0 0 0 0
CPAR2_803310 0 0 0 0 0 0
CPAR2_803320 3 6 7 13 35 14
CPAR2_803330 42 37 43 180 228 170
CPAR2_803340 0 0 0 0 0 0
CPAR2_803350 4 2 0 2 4 1
CPAR2_803360 0 0 0 0 0 1
CPAR2_803370 8 6 8 33 30 18
CPAR2_803380 0 0 0 0 1 0
CPAR2_803390 0 0 0 2 3 2
CPAR2_803400 0 0 0 0 0 0
CPAR2_803410 0 0 0 0 0 0
CPAR2_803420 0 0 0 0 0 0
CPAR2_803430 7 8 1 0 0 1
CPAR2_803440 1 0 0 7 11 10
CPAR2_803450 3 10 4 0 0 0
CPAR2_803460 0 0 0 0 0 0
CPAR2_803470 38 61 45 93 95 84
CPAR2_803480 0 0 0 0 0 0
CPAR2_803490 2 0 1 87 62 19
CPAR2_803500 51 78 56 424 366 235
CPAR2_803510 0 0 0 0 1 0
CPAR2_803520 5 1 1 1 2 2
CPAR2_803530 0 0 1 1 2 0
